Reg	Orden	Hogar	Fex_c	P3	P4	P5	P6	P7	P8	P8a	P8b	P9	P10	P10n	P10u	Llave_viv	Llave_hog	Fex_c_2011
10	01	01	5067.0369418	01	1	26	1	1	2	2	01		305	3	5	200601201090	20060120109001	5091.30945027892
10	02	01	5067.0369418	02	2	18	1	1	2	2	07		611	6	11	200601201090	20060120109001	5091.30945027892
10	03	01	5067.0369418	03	1	2	5									200601201090	20060120109001	5091.30945027892
10	01	01	5818.5946524	01	1	28	2	1	2	2	01		305	3	5	200601201091	20060120109101	5855.28438124541
10	02	01	5818.5946524	02	2	24	2	1	2	2	07		305	3	5	200601201091	20060120109101	5855.28438124541
10	03	01	5818.5946524	03	2	4	5									200601201091	20060120109101	5855.28438124541
10	04	01	5818.5946524	08	1	20	5	1	2	2	01		305	3	5	200601201091	20060120109101	5855.28438124541
10	01	01	5165.6092885	01	1	25	2	1	2	2	01		305	3	5	200601201092	20060120109201	5193.2234117512
10	02	01	5165.6092885	02	2	27	2	1	2	2	07		611	6	11	200601201092	20060120109201	5193.2234117512
10	03	01	5165.6092885	03	2	7	5	1	1			1	301	3	1	200601201092	20060120109201	5193.2234117512
10	04	01	5165.6092885	03	1	3	5									200601201092	20060120109201	5193.2234117512
10	01	01	4692.8398719	01	1	49	2	1	2	2	01		408	4	8	200601201093	20060120109301	4666.48461999833
10	02	01	4692.8398719	02	2	48	2	1	2	2	07		305	3	5	200601201093	20060120109301	4666.48461999833
10	03	01	4692.8398719	03	1	22	5	1	2	2	02		611	6	11	200601201093	20060120109301	4666.48461999833
10	04	01	4692.8398719	03	2	21	5	1	2	2	02		611	6	11	200601201093	20060120109301	4666.48461999833
10	05	01	4692.8398719	03	2	9	5	1	1			1	303	3	3	200601201093	20060120109301	4666.48461999833
10	01	01	4400.5071458	01	1	56	2	1	2	2	11		302	3	2	200601201094	20060120109401	4295.265411612
10	02	01	4400.5071458	02	2	53	2	1	2	2	02		302	3	2	200601201094	20060120109401	4295.265411612
10	03	01	4400.5071458	03	1	35	5	1	2	2	06		302	3	2	200601201094	20060120109401	4295.265411612
10	04	01	4400.5071458	03	1	22	5	1	2	2	02		611	6	11	200601201094	20060120109401	4295.265411612
10	01	01	4990.65093	01	1	35	1	1	2	2	01		611	6	11	200601201095	20060120109501	4986.72522511362
10	02	01	4990.65093	02	2	31	1	1	2	2	07		407	4	7	200601201095	20060120109501	4986.72522511362
10	03	01	4990.65093	03	2	4	5									200601201095	20060120109501	4986.72522511362
10	01	01	2666.3008061	01	2	51	3	1	2	2	06		305	3	5	200601201096	20060120109601	2589.80961848173
10	02	01	2666.3008061	03	2	25	5	1	2	2	01		611	6	11	200601201096	20060120109601	2589.80961848173
10	03	01	2666.3008061	05	2	5	5	2	1			1	200	2	0	200601201096	20060120109601	2589.80961848173
10	01	01	5222.2835608	01	2	49	3	1	2	2	02		304	3	4	200601201097	20060120109701	5214.25750115456
10	02	01	5222.2835608	03	2	24	5	1	2	2	02		409	4	9	200601201097	20060120109701	5214.25750115456
10	03	01	5222.2835608	05	1	1	5									200601201097	20060120109701	5214.25750115456
10	04	01	5222.2835608	03	2	23	5	1	2	2	02		610	6	10	200601201097	20060120109701	5214.25750115456
10	05	01	5222.2835608	05	2	1	5									200601201097	20060120109701	5214.25750115456
10	06	01	5222.2835608	03	2	18	5	1	2	2	02		610	6	10	200601201097	20060120109701	5214.25750115456
10	07	01	5222.2835608	08	1	50	5	1	2	2	02		302	3	2	200601201097	20060120109701	5214.25750115456
10	08	01	5222.2835608	08	1	40	5	1	2	2	02		302	3	2	200601201097	20060120109701	5214.25750115456
10	01	01	2037.0617985	01	2	40	3	1	2	2	01		305	3	5	200601201098	20060120109801	2036.1946684585
10	02	01	2037.0617985	03	2	15	5	1	1			1	409	4	9	200601201098	20060120109801	2036.1946684585
10	03	01	2037.0617985	03	2	14	5	1	1			1	408	4	8	200601201098	20060120109801	2036.1946684585
10	04	01	2037.0617985	08	2	41	5	1	2	2	01		305	3	5	200601201098	20060120109801	2036.1946684585
10	05	01	2037.0617985	14	1	6	5	2	1			1	300	3	0	200601201098	20060120109801	2036.1946684585
10	01	01	5414.0971853	01	2	44	2	1	2	2	07		611	6	11	200601201099	20060120109901	5419.58335238679
10	02	01	5414.0971853	02	1	47	2	1	2	2	06		303	3	3	200601201099	20060120109901	5419.58335238679
10	03	01	5414.0971853	03	1	22	5	1	2	2	06		305	3	5	200601201099	20060120109901	5419.58335238679
10	04	01	5414.0971853	03	1	21	5	1	1			1	502	5	2	200601201099	20060120109901	5419.58335238679
10	05	01	5414.0971853	03	1	19	5	1	2	2	06		611	6	11	200601201099	20060120109901	5419.58335238679
10	06	01	5414.0971853	03	2	6	5	2	1			1	300	3	0	200601201099	20060120109901	5419.58335238679
10	07	01	5414.0971853	09	1	4	5									200601201099	20060120109901	5419.58335238679
10	01	01	3849.1531017	01	1	40	2	1	2	2	01		305	3	5	200601201100	20060120110001	3771.46481593945
10	02	01	3849.1531017	02	2	36	2	1	2	2	02		611	6	11	200601201100	20060120110001	3771.46481593945
10	03	01	3849.1531017	03	1	13	5	1	1			1	407	4	7	200601201100	20060120110001	3771.46481593945
10	04	01	3849.1531017	03	2	12	5	1	1			1	406	4	6	200601201100	20060120110001	3771.46481593945
10	01	01	2650.5577583	01	2	50	3	1	2	2	01		611	6	11	200601201101	20060120110101	2563.34897055464
10	02	01	2650.5577583	03	2	18	5	1	1			1	501	5	1	200601201101	20060120110101	2563.34897055464
10	03	01	2650.5577583	03	1	16	5	1	1			1	610	6	10	200601201101	20060120110101	2563.34897055464
10	01	01	441.61399286	01	1	47	2	1	2	2	01		305	3	5	200601201102	20060120110201	444.167109526743
10	02	01	441.61399286	02	2	45	2	1	2	2	01		303	3	3	200601201102	20060120110201	444.167109526743
10	03	01	441.61399286	03	1	23	5	1	2	2	01		611	6	11	200601201102	20060120110201	444.167109526743
10	04	01	441.61399286	03	2	26	2	1	2	2	07		611	6	11	200601201102	20060120110201	444.167109526743
10	05	01	441.61399286	04	1	25	2	1	2	2	01		611	6	11	200601201102	20060120110201	444.167109526743
10	06	01	441.61399286	05	2	0	5									200601201102	20060120110201	444.167109526743
10	01	01	487.31028137	01	1	30	2	1	2	2	01		305	3	5	200601201103	20060120110301	488.112207094174
10	02	01	487.31028137	02	2	30	2	1	2	2	07		611	6	11	200601201103	20060120110301	488.112207094174
10	03	01	487.31028137	03	1	9	5	1	1			1	300	3	0	200601201103	20060120110301	488.112207094174
10	04	01	487.31028137	03	1	0	5									200601201103	20060120110301	488.112207094174
10	01	01	580.95838333	01	1	34	1	1	2	2	01		408	4	8	200601201104	20060120110401	579.727944860164
10	02	01	580.95838333	02	2	30	1	1	2	2	07		611	6	11	200601201104	20060120110401	579.727944860164
10	03	01	580.95838333	03	2	10	5	1	1			1	304	3	4	200601201104	20060120110401	579.727944860164
10	04	01	580.95838333	03	2	8	5	1	1			1	302	3	2	200601201104	20060120110401	579.727944860164
10	05	01	580.95838333	03	1	6	5	2	1			1	200	2	0	200601201104	20060120110401	579.727944860164
10	06	01	580.95838333	03	2	4	5									200601201104	20060120110401	579.727944860164
10	01	01	407.73949458	01	1	61	1	1	2	2	01		305	3	5	200601201105	20060120110501	410.011592541716
10	02	01	407.73949458	02	2	61	1	1	2	2	01		303	3	3	200601201105	20060120110501	410.011592541716
10	03	01	407.73949458	03	1	27	5	1	2	2	01		503	5	3	200601201105	20060120110501	410.011592541716
10	04	01	407.73949458	03	2	25	1	1	2	2	01		611	6	11	200601201105	20060120110501	410.011592541716
10	05	01	407.73949458	04	1	28	1	1	2	2	01		305	3	5	200601201105	20060120110501	410.011592541716
10	06	01	407.73949458	06	2	83	3	1	2	2	11		305	3	5	200601201105	20060120110501	410.011592541716
10	01	01	489.51243088	01	1	43	5	1	2	2	01		305	3	5	200601201106	20060120110601	490.154501452661
10	01	01	553.82981678	01	1	44	4	1	2	2	11		305	3	5	200601201107	20060120110701	551.897545211585
10	02	01	553.82981678	03	2	11	5	1	1			2	303	3	3	200601201107	20060120110701	551.897545211585
10	03	01	553.82981678	03	2	10	5	1	1			2	302	3	2	200601201107	20060120110701	551.897545211585
10	04	01	553.82981678	06	2	62	4	1	2	2	11		407	4	7	200601201107	20060120110701	551.897545211585
10	01	01	483.47969574	01	1	58	2	1	2	2	11		407	4	7	200601201108	20060120110801	479.051129069226
10	02	01	483.47969574	02	2	36	2	1	2	2	01		407	4	7	200601201108	20060120110801	479.051129069226
10	03	01	483.47969574	03	1	19	5	1	2	2	01		305	3	5	200601201108	20060120110801	479.051129069226
10	04	01	483.47969574	03	2	13	5	1	1			1	400	4	0	200601201108	20060120110801	479.051129069226
10	05	01	483.47969574	03	2	6	5	1	1			1	300	3	0	200601201108	20060120110801	479.051129069226
10	06	01	483.47969574	03	2	20	4	1	2	2	07		305	3	5	200601201108	20060120110801	479.051129069226
10	07	01	483.47969574	05	1	0	5									200601201108	20060120110801	479.051129069226
10	01	01	522.5499046	01	2	49	4	1	2	2	01		305	3	5	200601201109	20060120110901	519.9781720612
10	02	01	522.5499046	03	1	14	5	1	1			1	400	4	0	200601201109	20060120110901	519.9781720612
10	03	01	522.5499046	03	1	24	1	1	2	2	01		611	6	11	200601201109	20060120110901	519.9781720612
10	04	01	522.5499046	04	2	25	1	1	2	2	07		611	6	11	200601201109	20060120110901	519.9781720612
10	05	01	522.5499046	05	1	4	5									200601201109	20060120110901	519.9781720612
10	06	01	522.5499046	05	1	3	5									200601201109	20060120110901	519.9781720612
10	07	01	522.5499046	05	1	2	5									200601201109	20060120110901	519.9781720612
10	08	01	522.5499046	05	1	0	5									200601201109	20060120110901	519.9781720612
10	01	01	393.98404762	01	2	70	3	2	2	2	11		100	1	0	200601201110	20060120111001	393.659279601703
10	02	01	393.98404762	03	2	38	5	2	2	2	11		100	1	0	200601201110	20060120111001	393.659279601703
10	03	01	393.98404762	05	1	24	5	1	2	2	01		406	4	6	200601201110	20060120111001	393.659279601703
10	01	01	553.0601878	01	1	36	1	1	2	2	01		305	3	5	200601201111	20060120111101	549.579442439234
10	02	01	553.0601878	02	2	17	1	1	2	2	07		407	4	7	200601201111	20060120111101	549.579442439234
10	03	01	553.0601878	03	1	13	5	1	1			1	406	4	6	200601201111	20060120111101	549.579442439234
10	04	01	553.0601878	03	2	0	5									200601201111	20060120111101	549.579442439234
10	01	01	487.31028137	01	1	35	1	1	2	2	01		305	3	5	200601201112	20060120111201	488.112207094174
10	02	01	487.31028137	02	2	25	1	1	2	2	01		305	3	5	200601201112	20060120111201	488.112207094174
10	03	01	487.31028137	03	1	3	5									200601201112	20060120111201	488.112207094174
10	04	01	487.31028137	03	1	1	5									200601201112	20060120111201	488.112207094174
10	01	01	460.62005284	01	1	22	1	1	2	2	01		611	6	11	200601201113	20060120111301	460.013202694841
10	02	01	460.62005284	02	2	26	1	1	2	2	07		501	5	1	200601201113	20060120111301	460.013202694841
10	03	01	460.62005284	03	2	1	5									200601201113	20060120111301	460.013202694841
10	01	01	493.65612259	01	1	31	2	1	2	2	01		611	6	11	200601201114	20060120111401	494.32996695879
10	02	01	493.65612259	02	2	26	2	1	2	2	07		407	4	7	200601201114	20060120111401	494.32996695879
10	03	01	493.65612259	03	1	4	5									200601201114	20060120111401	494.32996695879
10	04	01	493.65612259	03	2	0	5									200601201114	20060120111401	494.32996695879
10	01	01	2028.8276317	01	1	31	1	1	2	2	01		611	6	11	200601201115	20060120111501	2019.35263652024
10	02	01	2028.8276317	02	2	27	1	1	2	2	07		408	4	8	200601201115	20060120111501	2019.35263652024
10	03	01	2028.8276317	03	1	6	5	1	1			1	300	3	0	200601201115	20060120111501	2019.35263652024
10	04	01	2028.8276317	03	1	3	5									200601201115	20060120111501	2019.35263652024
10	05	01	2028.8276317	08	1	18	5	1	2	2	01		305	3	5	200601201115	20060120111501	2019.35263652024
10	06	01	2028.8276317	08	2	16	5	1	1			1	406	4	6	200601201115	20060120111501	2019.35263652024
10	01	01	1834.8092552	01	1	51	1	1	2	2	02		406	4	6	200601201116	20060120111601	1829.56953047591
10	02	01	1834.8092552	02	2	50	1	1	2	2	02		305	3	5	200601201116	20060120111601	1829.56953047591
10	03	01	1834.8092552	03	2	19	5	1	2	2	02		408	4	8	200601201116	20060120111601	1829.56953047591
10	04	01	1834.8092552	03	1	27	5	1	2	2	02		407	4	7	200601201116	20060120111601	1829.56953047591
10	05	01	1834.8092552	03	2	12	5	1	1			1	406	4	6	200601201116	20060120111601	1829.56953047591
10	06	01	1834.8092552	05	2	9	5	1	1			1	303	3	3	200601201116	20060120111601	1829.56953047591
10	01	01	2447.6713251	01	1	30	1	1	2	2	01		303	3	3	200601201117	20060120111701	2439.96565632648
10	02	01	2447.6713251	02	2	26	1	1	2	2	07		302	3	2	200601201117	20060120111701	2439.96565632648
10	03	01	2447.6713251	03	1	9	5	1	1			1	302	3	2	200601201117	20060120111701	2439.96565632648
10	04	01	2447.6713251	03	1	7	5	1	1			1	300	3	0	200601201117	20060120111701	2439.96565632648
10	05	01	2447.6713251	03	1	5	5	2	1			1	200	2	0	200601201117	20060120111701	2439.96565632648
10	06	01	2447.6713251	03	2	4	5									200601201117	20060120111701	2439.96565632648
10	07	01	2447.6713251	03	2	2	5									200601201117	20060120111701	2439.96565632648
10	01	01	1909.1239666	01	2	64	3	1	2	2	02		302	3	2	200601201118	20060120111801	1891.7804458451
10	02	01	1909.1239666	03	1	25	5	1	2	2	01		611	6	11	200601201118	20060120111801	1891.7804458451
10	03	01	1909.1239666	03	2	24	5	1	2	2	01		611	6	11	200601201118	20060120111801	1891.7804458451
10	04	01	1909.1239666	04	2	22	1	1	2	2	02		611	6	11	200601201118	20060120111801	1891.7804458451
10	05	01	1909.1239666	05	1	1	5									200601201118	20060120111801	1891.7804458451
10	01	01	1644.2894743	01	2	57	3	1	2	2	11		305	3	5	200601201119	20060120111901	1627.53821077575
10	02	01	1644.2894743	03	2	23	5	1	2	2	06		611	6	11	200601201119	20060120111901	1627.53821077575
10	03	01	1644.2894743	03	2	13	5	1	1			1	400	4	0	200601201119	20060120111901	1627.53821077575
10	01	01	1772.2996266	01	1	43	1	1	2	2	01		505	5	5	200601201120	20060120112001	1771.32358162086
10	02	01	1772.2996266	02	2	41	1	1	2	2	07		611	6	11	200601201120	20060120112001	1771.32358162086
10	03	01	1772.2996266	03	2	3	5									200601201120	20060120112001	1771.32358162086
10	04	01	1772.2996266	09	2	23	5	1	2	2	01		611	6	11	200601201120	20060120112001	1771.32358162086
10	01	01	2186.9012099	01	1	42	1	1	2	2	02		305	3	5	200601201121	20060120112101	2171.19885399226
10	02	01	2186.9012099	02	2	39	1	1	2	2	01		305	3	5	200601201121	20060120112101	2171.19885399226
10	03	01	2186.9012099	03	2	17	5	1	2	2	02		610	6	10	200601201121	20060120112101	2171.19885399226
10	04	01	2186.9012099	03	1	13	5	1	1			1	400	4	0	200601201121	20060120112101	2171.19885399226
10	05	01	2186.9012099	03	1	9	5	1	1			1	304	3	4	200601201121	20060120112101	2171.19885399226
10	06	01	2186.9012099	03	2	6	5	1	1			1	300	3	0	200601201121	20060120112101	2171.19885399226
10	07	01	2186.9012099	09	1	13	5	1	1			1	400	4	0	200601201121	20060120112101	2171.19885399226
10	01	01	510.17868641	01	1	30	4	1	2	2	11		305	3	5	200601201122	20060120112201	509.198556260898
10	02	01	510.17868641	03	2	10	5	1	1			1	400	4	0	200601201122	20060120112201	509.198556260898
10	03	01	510.17868641	06	2	71	3	1	2	2	01		302	3	2	200601201122	20060120112201	509.198556260898
10	01	01	515.90422952	01	1	45	1	1	2	2	01		305	3	5	200601201123	20060120112301	510.599563740935
10	02	01	515.90422952	02	2	35	1	1	2	2	07		406	4	6	200601201123	20060120112301	510.599563740935
10	03	01	515.90422952	03	1	20	5	1	2	2	02		611	6	11	200601201123	20060120112301	510.599563740935
10	04	01	515.90422952	03	2	18	5	1	1			2	500	5	0	200601201123	20060120112301	510.599563740935
10	05	01	515.90422952	03	2	16	5	1	1			1	610	6	10	200601201123	20060120112301	510.599563740935
10	06	01	515.90422952	03	2	13	5	1	1			1	408	4	8	200601201123	20060120112301	510.599563740935
10	07	01	515.90422952	03	1	10	5	1	1			1	400	4	0	200601201123	20060120112301	510.599563740935
10	08	01	515.90422952	03	2	3	5									200601201123	20060120112301	510.599563740935
10	09	01	515.90422952	08	1	54	4	1	2	2	01		305	3	5	200601201123	20060120112301	510.599563740935
10	01	01	350.21834543	01	2	68	1	1	2	2	07		305	3	5	200601201124	20060120112401	298.867956346405
10	02	01	350.21834543	02	1	50	1	1	2	2	01		305	3	5	200601201124	20060120112401	298.867956346405
10	03	01	350.21834543	03	2	30	5	1	2	2	02		999	9	99	200601201124	20060120112401	298.867956346405
10	04	01	350.21834543	03	2	34	4	1	2	2	01		611	6	11	200601201124	20060120112401	298.867956346405
10	05	01	350.21834543	05	1	6	5	2	1			1	300	3	0	200601201124	20060120112401	298.867956346405
10	06	01	350.21834543	03	2	36	4	1	2	2	01		503	5	3	200601201124	20060120112401	298.867956346405
10	07	01	350.21834543	03	1	12	5	1	1			1	406	4	6	200601201124	20060120112401	298.867956346405
10	08	01	350.21834543	05	2	6	5	1	1			1	301	3	1	200601201124	20060120112401	298.867956346405
10	01	02	407.82573152	01	2	38	4	1	2	2	01		611	6	11	200601201124	20060120112402	298.867956346405
10	02	02	407.82573152	03	2	19	5	1	2	2	02		611	6	11	200601201124	20060120112402	298.867956346405
10	03	02	407.82573152	03	1	11	5	1	1			1	304	3	4	200601201124	20060120112402	298.867956346405
10	01	01	546.71434659	01	1	53	5	2	2	2	01		100	1	0	200601201125	20060120112501	543.361682574619
10	02	01	546.71434659	09	1	24	1	1	2	2	01		305	3	5	200601201125	20060120112501	543.361682574619
10	03	01	546.71434659	11	2	17	1	1	2	2	07		302	3	2	200601201125	20060120112501	543.361682574619
10	04	01	546.71434659	09	1	1	5									200601201125	20060120112501	543.361682574619
10	01	01	630.36987978	01	1	70	3	2	2	2	07		100	1	0	200601201126	20060120112601	628.801556169556
10	02	01	630.36987978	03	2	46	1	2	2	2	07		100	1	0	200601201126	20060120112601	628.801556169556
10	03	01	630.36987978	04	1	33	1	1	2	2	01		305	3	5	200601201126	20060120112601	628.801556169556
10	04	01	630.36987978	05	2	11	5	1	1			1	303	3	3	200601201126	20060120112601	628.801556169556
10	05	01	630.36987978	05	1	9	5	2	1			1	300	3	0	200601201126	20060120112601	628.801556169556
10	06	01	630.36987978	05	1	8	5	2	1			1	300	3	0	200601201126	20060120112601	628.801556169556
10	07	01	630.36987978	05	2	6	5	2	1			1	200	2	0	200601201126	20060120112601	628.801556169556
10	08	01	630.36987978	05	2	4	5									200601201126	20060120112601	628.801556169556
10	01	01	616.18705068	01	2	33	4	2	2	2	07		100	1	0	200601201127	20060120112701	622.549104274487
10	02	01	616.18705068	03	1	13	5	1	1			1	303	3	3	200601201127	20060120112701	622.549104274487
10	03	01	616.18705068	03	1	10	5	2	2	2	11		100	1	0	200601201127	20060120112701	622.549104274487
10	04	01	616.18705068	03	2	7	5	1	1			1	301	3	1	200601201127	20060120112701	622.549104274487
10	05	01	616.18705068	03	2	6	5	2	1			1	200	2	0	200601201127	20060120112701	622.549104274487
10	06	01	616.18705068	03	1	3	5									200601201127	20060120112701	622.549104274487
10	07	01	616.18705068	03	1	1	5									200601201127	20060120112701	622.549104274487
10	01	02	471.09862988	01	2	25	5	1	2	2	01		406	4	6	200601201127	20060120112702	622.549104274487
10	02	02	471.09862988	03	2	11	5	1	1			1	302	3	2	200601201127	20060120112702	622.549104274487
10	03	02	471.09862988	03	2	6	5	2	1			1	300	3	0	200601201127	20060120112702	622.549104274487
10	01	01	493.65612259	01	1	30	1	1	2	2	01		305	3	5	200601201128	20060120112801	494.32996695879
10	02	01	493.65612259	02	2	40	1	1	2	2	07		301	3	1	200601201128	20060120112801	494.32996695879
10	03	01	493.65612259	03	1	7	5	2	1			2	200	2	0	200601201128	20060120112801	494.32996695879
10	04	01	493.65612259	03	2	6	5	2	1			2	200	2	0	200601201128	20060120112801	494.32996695879
10	01	01	571.95167596	01	2	33	5	2	2	2	07		100	1	0	200601201129	20060120112901	566.874567214784
10	02	01	571.95167596	03	2	9	5	2	2	2	02		100	1	0	200601201129	20060120112901	566.874567214784
10	03	01	571.95167596	03	1	6	5	2	1			1	300	3	0	200601201129	20060120112901	566.874567214784
10	04	01	571.95167596	03	2	1	5									200601201129	20060120112901	566.874567214784
